title,context
[포토뉴스]사전투표독려 퍼포먼스 하는 더불어민주당-더불어시민당,이인영 더불어민주당 공동선대위원장과? 최배근 더불어시민장 공동대표가 9일 오전 국회에서 제21대 총선 사전투표독려 퍼포먼스를 하고 있다.
"더불어민주당 홍성국 세종갑 국회의원 후보, 행정수도 완성 관련 공약 발표","더불어민주당 홍성국 세종갑 국회의원 후보는 9일 행정수도 완성 관련 공약을 발표하고, 미 이전 중앙행정기관 및 위원회를 빠르게 이전을 통해 지체 없는 행정수도를 완성하겠다는 의지를 내비쳤다. / 홍성국 후보 제공..."
"더불어민주당의 정치공작설, 어불성설이다. [선대위 임윤선 상근대변인 논평]",더불어민주당과 친문 인사들이 연일 정치 공작설에 불을 지피고 있다. 선거 승리를 위해서라면 김대업이라도 소환할 기세이다. 더불어민주당 이해찬 대표는 어제 친문 방송인 김어준이 진행하는 팟케스트에 출연해...
더불어민주당·시민당 “의석 과반수 확보해야 전북 발전”,더불어민주당 전북도당과 범여권 비례정당연합인 더불어시민당이 남원에서 합동 선거대책위원회를 열고 4·15총선 승리를 다짐했다. 이날 이강래 민주당 남원·순창·임실 국회의원 후보 선거사무실에서 열린...
"더불어민주당, 막말 사태에 책임지고 사과한 황교안 대표, 이제 사퇴하라","더불어민주당 로고./아시아뉴스통신 DB [아시아뉴스통신=민할렐루야 기자] 9일 오전 더불어민주당 현근택 선대위 대변인은 ""미래통합당의 연일 망언과 막말 퍼레이드가 점입가경""이라고 전하면서 ""지역과 세대...."
"안산시 더불어민주당 후보 일동, 차명진 막말 관련 황교안 사죄 촉구","안산시 더불어민주당 전해철, 김철민, 고영인, 김남국 후보(사진=장병옥 기자) 안산시 더불어민주당 전해철, 김철민, 고영인, 김남국 후보가 합동 기자회견을 갖고 ""황교안 대표는 차명진 막말에 대해 세월호 유가족과..."
"[21대 총선] 더불어민주당 홍익표 후보, 더불어시민당 이소현 후보 공약 시리...","더불어민주당 로고./아시아뉴스통신 DB [아시아뉴스통신=민할렐루야 기자]9일 오전 국회 소통관에서 더불어민주당 홍익표 후보와 더불어시민당 이소현 후보의 공약이 발표되었다.첫째, 어린이 교통안전을 전반적으로..."
"[21대 총선] 더불어민주당 서울 영등포갑 김영주 후보, 더불어시민당 권인숙 ...",더불어민주당 로고./아시아뉴스통신 DB [아시아뉴스통신=민할렐루야 기자]9일 국회 소통관에서 더불어민주당 김영주 후보와 더불어시민당 권인숙 후보는 21대 총선에 대한 공약을 발표했다.▲첫째...
[기자회견문] 더불어민주당-더불어시민당(홍익표-이소현) 공동기자회견 (2020...,더불어민주당 서울 중구성동구갑 국회의원 후보 홍익표입니다.? 더불어시민당 비례대표 후보 이소현입니다. ?? &lt;홍익표 후보&gt;국가가 존재하는 가장 큰 이유는 국민의 안전과 생명을 지키는 일입니다. 그 점에 있어 그동안...
[기자회견문] 더불어민주당-더불어시민당(김영주-권인숙) 공동기자회견 (2020...,더불어민주당 서울 영등포구갑 국회의원 후보 김영주입니다. ? 더불어시민당 비례대표 후보 권인숙입니다. ??????&lt;김영주 후보&gt;세상의 반은 여성입니다. 여성과 남성은 함께 살아가야 합니다. 하지만 함께 살기...
"[총선]안호영 더불어민주당 완주진안무주장수 후보, 사계절 체류 관광도시 재...",안호영 더불어민주당 완주진안무주장수 국회의원 후보는 완진무장을 사계절 체류하는 산림힐링관광 도시로 재도약시키겠다고 약속했다. 안호영 후보는 9일 보도자료를 통해 “풍경이 수려한 완진무장을 하나의...
"[TF사진관] 더불어민주당-더불어시민당, '사전투표 하세요!'",가 9일 오전 서울 여의도 국회에서 열린 더불어민주당-더불어시민당 공동현안점검회의에 참석해 21대 총선 사전투표독려퍼포먼스를 펼치고 있다. hany@tf.co.kr 사진영상기획부
더불어민주당 전북도당-더불어시민당 합동 선거대책위원회,9일 전북 남원시 더불어민주당 이강래 후보 사무실에서 더불어민주당 전라북도당과 더불어시민당의 합동 선거대책위원회가 열린 가운데 이강래 상임선대위원장을 비롯한 참석자들이 공약 퍼포먼스를 하고 있다....
"[TF포토] 더불어민주당-더불어시민당, '사전투표 참여해주세요!'",최배근 더불어시민당 상임선대위원장(왼쪽 두번째)과 이인영 더불어민주당 원내대표(가운데)가 9일 오전 서울 여의도 국회에서 열린 더불어민주당-더불어시민당 공동현안점검회의에 참석해 21대 총선...
"더불어민주당 조한기·미래통합당 성일종 후보, 서산의료원 서울대 위탁 VS 한...","4·15 총선 서산태안지역구에 출마한 더불어민주당 조한기 후보와 미래통합당 성일종 후보가 자신들의 공약 중 하나인 한서대학교 의과대학 설립과 서산의료원 서울대 위탁 문제를 놓고, 주도권을 잡기 위해 치열한 유튜브..."
"더불어 민주당 (충북 증평·진천·음성선거구) 임호선 후보, 경찰소방 종합복...",더불어민주당 임호선 중부 3군 (충북 증평·진천·음성선거구) 후보가 9일 '경찰·소방 종합복지타운'을 건립을 공약했다. 임 후보가 '경찰·소방 종합복지타운' 건립을 약속한 것은 경찰공무원과 소방공무원에 대한...
"미래통합당,더불어민주당 이해찬 대표의 막말 어디까지?",미래통합당 로고. [아시아뉴스통신=민할렐루야 기자] 9일 오전 미래통합당 황규환 상근부대변인은 논평을 통해 이해찬 대표의 표심 얻기식의 연일 연속되는 막말들을 꼬집었다.“미래통합당은 무슨 미래당이냐...
[기자회견문] 더불어민주당-더불어시민당(조정식-권지웅) 공동기자회견 (2020...,? 안녕하십니까?더불어민주당 경기 시흥시을 국회의원 후보 조정식입니다. ? 더불어시민당 비례대표 후보 권지웅입니다. 더불어 원팀은 더불어민주당과 더불어시민당이 함께하는 대국민 정책 약속입니다. 총선을...
[기자회견문] 더불어민주당-더불어시민당(조정식-권지웅) 공동기자회견 (2020...,? 안녕하십니까?더불어민주당 경기 시흥시을 국회의원 후보 조정식입니다. ? 더불어시민당 비례대표 후보 권지웅입니다. 더불어 원팀은 더불어민주당과 더불어시민당이 함께하는 대국민 정책 약속입니다. 총선을...
"[총선]김성주 더불어민주당 전주시 병 후보, 국제금융도시 위해 금융공공기관...","김성주 더불어민주당 전주시 병 국회의원 후보는 전북을 국제금융도시로 만들기 위해 금융공공기관 추가 전북이전을 공약했다. 9일 김 후보는 “전주 국제금융도시는 꿈이 아니라 현실이 되어가고 있다""며 ""이미..."
"정의당 ""더불어민주당-더불어시민당 광주전남합동선대위 공약 성의없다""","정의당 광주광역시당 선거대책위원회가 8일 열린 더불어민주당과 더불어시민당은 광주전남합동선거대책위원회가 발표한 공약은 무성의하다고 비난했다. 정의당 광주시당 선대위는 9일 성명을 통해 ""더불어민주당과..."
"[4.15총선] 통합당 세종시당, ""여성비하 막말한 더불어민주당 홍성국 후보 자...","4.15총선 후보들의 막말파문에 각 당이 초긴장하고 있는 가운데 민주당 세종시 갑 홍성국 후보의... 아울러 민주당 여성당원들의 자존심은 짓밟혀도 되는 것인지 묻고 싶다""고 꼬집었다. 통합당 세종시당은 9일 논평을 내고..."
"더불어민주당 대전시당, 사전투표 독려","더불어민주당 대전광역시당 / ⓒ 뉴스티앤티 더불어민주당 대전시당(위원장 조승래, 이하 시당)이 사전투표를 독려하고 나섰다. 시당은 9일 최영석 대변인 명의로 ""소중한 권리행사인 사전투표, 시민의 단결된 역량과 힘을..."
사전투표 독려 나선 더불어민주당-더불어시민당,더불어민주당 이인영 공동선대위원장과 더불어시민당 최배근 공동대표가 9일 오전 서울 여의도 국회에서 제21대 총선 사전투표 독려 퍼포먼스를 하고 있다. 2020.4.9
더불어민주당-더불어시민당 합동 현안점검회의,이인영 더불어민주당 원내대표가 9일 오전 서울 여의도 국회 더불어민주당 회의실에서 열린 더불어민주당-더불어시민당 합동 현안점검회의에 참석해 발언하고 있다. 2020.04.09. kmx1105@newsis.com 공감언론...
더불어민주당-더불어시민당 합동 현안점검회의,이인영 더불어민주당 원내대표가 9일 오전 서울 여의도 국회 더불어민주당 회의실에서 열린 더불어민주당-더불어시민당 합동 현안점검회의에 참석해 발언하고 있다. 2020.04.09. kmx1105@newsis.com 공감언론...
비례투표 여론조사···미래한국당 27.8%·더불어시민당 24.2%·열린민주당 ...,"더불어민주당의 비례위성정당격인 더불어시민당은 상승해 24.2%를, 민주당 탈당 인사들이 주도하는 열린민주당은 하락해 12.3%를 보였다. 리얼미터가 교통방송 의뢰로 지난 6~8일 전국 18세 이상 유권자 1509명을..."
비례대표 후보자 토론회 '정의당-미래한국당-열린민주당-더불어시민당-민생당...,"(왼쪽부터) 강상구 정의당 후보, 조태용 미래한국당 후보, 최강욱 열린민주당 후보, 김홍걸 더불어시민당 후보, 한지호 민생당 후보가 토론 전 리허설을 하고 있다. 2020.04.09"
더불어민주당 도종환 후보 사퇴를 강력 촉구한다.[선대위 김영인 상근부대변인...,"“우리가 북한보다 미사일을 더 많이 쏜다” 며, 북한의 미사일 발사를 한미합동군사훈련에 대한 반발이라고 한 더불어민주당 충북 청주흥덕구 도종환 후보가 아직도 후보직을 유지한 채 선거운동을 하고 있다. 당장..."
사전투표 독려 나선 더불어민주당-더불어시민당,더불어민주당 이인영 공동선대위원장과 더불어시민당 최배근 공동대표가 9일 오전 서울 여의도 국회에서 제21대 총선 사전투표 독려 퍼포먼스를 하고 있다. 2020.4.9
사전투표 독려 나선 더불어민주당-더불어시민당,더불어민주당 이인영 공동선대위원장과 더불어시민당 최배근 공동대표가 9일 오전 서울 여의도 국회에서 제21대 총선 사전투표 독려 퍼포먼스를 하고 있다. 2020.4.9
사전투표 독려 나선 더불어민주당-더불어시민당,더불어민주당 이인영 공동선대위원장과 더불어시민당 최배근 공동대표가 9일 오전 서울 여의도 국회에서 제21대 총선 사전투표 독려 퍼포먼스를 하고 있다. 2020.4.9
사전투표 독려 나선 더불어민주당-더불어시민당,더불어민주당 이인영 공동선대위원장과 더불어시민당 최배근 공동대표가 9일 오전 서울 여의도 국회에서 제21대 총선 사전투표 독려 퍼포먼스를 하고 있다. 2020.4.9
"더불어민주당-더불어시민당, 사전투표독려",더불어민주당 이인영 공동선대위원장과 더불어시민당 최배근 공동대표가 9일 오전 서울 여의도 국회에서 제21대 총선 사전투표독려 퍼포먼스를 하고 있다. 2020.4.9
사전투표독려 나선 더불어민주당-더불어시민당,더불어민주당 이인영 공동선대위원장과 더불어시민당 최배근 공동대표가 9일 오전 서울 여의도 국회에서 제21대 총선 사전투표독려 퍼포먼스를 하고 있다. 2020.4.9
사전투표독려 나선 더불어민주당-더불어시민당,더불어민주당 이인영 공동선대위원장과 더불어시민당 최배근 공동대표가 9일 오전 서울 여의도 국회에서 제21대 총선 사전투표독려퍼포먼스를 하고 있다. 2020.4.9
"경기도의회 더불어민주당, 막말논란 평택 김동숙 시의원에 즉각적인 사퇴 촉구",민주당은 지난 4일 평택시의회 제213회 임시회 산업건설위원회에서 미래통합당 김동숙 시의원이 이재명도지사를 향해 '이재명 나쁜x'라며 욕설을 내뱉었다고 9일 밝혔다. 이에따라 민주당은 김 의원의 즉각적인 사퇴를...
더불어민주당의 ‘아니면 말고’식 선심성 공약 살포가 대한민국을 병들게 하...,집권여당으로서의?책임감과?발언의?무게감은?찾아볼?수도?없이?더불어민주당이?연일?‘아니면?말고’식?선심성?공약을?쏟아내고?있다.?이?정도면?막가자는?것이나?다름없다.어제?더불어민주당?이낙연...
"황인성 더불어민주당 후보 ""잘 부탁합니다""",제21대 총선 공식선거운동 8일째인 9일 오전 사천남해하동 선거구에 출마하는 황인성 더불어민주당 후보가 경남 사천시 삼천포 서부시장 인근에서 주민들과 인사를 나누며 지지를 호소하고 있다. 2020.04.09. con...
상인과 인사하는 황인성 더불어민주당 후보,제21대 총선 공식선거운동 8일째인 9일 오전 사천남해하동 선거구에 출마하는 황인성 더불어민주당 후보가 경남 사천시 삼천포 서부시장 인근에서 주민들과 인사를 나누며 지지를 호소하고 있다. 2020.04.09. con...
주먹인사 하는 황인성 더불어민주당 후보,제21대 총선 공식선거운동 8일째인 9일 오전 사천남해하동 선거구에 출마하는 황인성 더불어민주당 후보가 경남 사천시 삼천포 서부시장 인근에서 주민들과 인사를 나누며 지지를 호소하고 있다. 2020.04.09. con...
"더불어민주당 지지도, 8주 연속 40%대 유지",더불어민주당 지지도는 약보합세를 보였으나 8주 연속 40%대를 유지했다. 리얼미터는 9일 4월 2주차 주중동향을 발표했다. 조사결과 문재인 대통령 직무수행 긍정평가는 지난 조사보다 1.1%p 하락한 52.6%였다....
"[Go Go! 4·15 총선] 영암·무안·신안 더불어민주당 서삼석 후보 ""지역민 숙...",서삼석국회의원 더불어민주당 후보(무안ㆍ신안ㆍ영암)는 2018년 6월 국회의원 보궐선거로 국회에 등원하여 채 2년이 안되었다. 짧은 의정활동 기간이었지만 전남광주의원들 중 유일하게 본회의와 상임위 100% 출석일...
김영주 더불어민주당 영등포갑 후보 출근 인사,김영주 더불어민주당 영등포갑 후보자가 9일 서울 영등포역 4번출구 앞에서 출근하는 시민들에게 인사를 하고 있다. 사진=박범준 기자
인사하는 김영주 더불어민주당 영등포갑 후보,김영주 더불어민주당 영등포갑 후보자가 9일 서울 영등포역 4번출구 앞에서 출근하는 시민들에게 인사를 하고 있다. 사진=박범준 기자
김영주 더불어민주당 영등포갑 후보 출근 인사,김영주 더불어민주당 영등포갑 후보자가 9일 서울 영등포역 4번출구 앞에서 출근하는 시민들에게 인사를 하고 있다. 사진=박범준 기자
"[제21대 총선] 대전 유성구갑, '더불어민주당 조승래 후보' 필승 6일 전략",대전 유성구갑 지역 더불어민주당 소속 조승래 후보./ⓒ조승래 후보 선거사무소 대한민국 제21대 국회의원 선거는 세계적 대유행병인 코로나19 상황에도 불구하고 오는 15일 전국적으로 시행된다. 제21대 국회의원의...
"진해사람, 더불어민주당 황기철 후보, 파란 닻 '순풍'",오웅근?기자?=?더불어민주당?창원시?진해구?황기철?후보가?연일?파란을?일으키고?있는?가운데?8일?진해구?경화동?경화시장에서?장날을?맞아?500여명이?넘는?유권자가?운집해?황기철?후보를?지지했다. 황...
구로을 윤건영 더불어민주당 후보 출근인사,제21대 국회의원 선거 구로을에 출마하는 윤건영 더불어민주당 후보가 9일 오전 서울 구로구 인근에서 시민들에게 출근인사를 하고 있다. 2020.04.09. park7691@newsis.com 공감언론 뉴시스가 독자 여러분의 소중한...
구로을 윤건영 더불어민주당 후보 출근인사,제21대 국회의원 선거 구로을에 출마하는 윤건영 더불어민주당 후보가 9일 오전 서울 구로구 인근에서 시민들에게 출근인사를 하고 있다. 2020.04.09. park7691@newsis.com 공감언론 뉴시스가 독자 여러분의 소중한...
구로을 윤건영 더불어민주당 후보 출근인사,제21대 국회의원 선거 구로을에 출마하는 윤건영 더불어민주당 후보가 9일 오전 서울 구로구 인근에서 시민들에게 출근인사를 하고 있다. 2020.04.09. park7691@newsis.com 공감언론 뉴시스가 독자 여러분의 소중한...
구로을 윤건영 더불어민주당 후보 출근인사,제21대 국회의원 선거 구로을에 출마하는 윤건영 더불어민주당 후보가 9일 오전 서울 구로구 인근에서 시민들에게 출근인사를 하고 있다. 2020.04.09. park7691@newsis.com 공감언론 뉴시스가 독자 여러분의 소중한...
총선 D -6' 지지 호소하는 더불어민주당 김부겸,김부겸 더불어민주당 대구 수성갑 후보가 4.15총선을 엿새 앞둔 9일 오전 대구 수성구 신매네거리에서 지지를 호소하고 있다. 2020.4.9/뉴스1 jsgong
총선 D -6' 지지 호소하는 더불어민주당 김부겸,김부겸 더불어민주당 대구 수성갑 후보가 4.15총선을 엿새 앞둔 9일 오전 대구 수성구 신매네거리에서 지지를 호소하고 있다. 2020.4.9/뉴스1 jsgong
"총선 D -6' 더불어민주당 김부겸, 출근길 인사",김부겸 더불어민주당 대구 수성갑 후보가 4.15총선을 엿새 앞둔 9일 오전 대구 수성구 신매네거리에서 지지를 호소하고 있다. 2020.4.9/뉴스1 jsgong
총선 D -6' 지지 호소하는 더불어민주당 김부겸,김부겸 더불어민주당 대구 수성갑 후보가 4.15총선을 엿새 앞둔 9일 오전 대구 수성구 신매네거리에서 지지를 호소하고 있다. 2020.4.9/뉴스1 jsgong
"총선 D -6' 더불어민주당 김부겸, 출근길 인사",김부겸 더불어민주당 대구 수성갑 후보가 4.15총선을 엿새 앞둔 9일 오전 대구 수성구 신매네거리에서 지지를 호소하고 있다. 2020.4.9/뉴스1 jsgong
"총선 D -6' 더불어민주당 김부겸, 출근길 인사",김부겸 더불어민주당 대구 수성갑 후보가 4.15총선을 엿새 앞둔 9일 오전 대구 수성구 신매네거리에서 지지를 호소하고 있다. 2020.4.9/뉴스1 jsgong
총선 D -6' 지지 호소하는 더불어민주당 김부겸,더불어민주당 김부겸 후보(대구 수성 갑)가 4.15총선을 엿새 앞둔 9일 오전 대구 수성구 신매네거리에서 지지를 호소하고 있다. 2020.4.9/뉴스1 jsgong
남양주시의회 더불어민주당 의원 일동 성명서 발표,남양주시의회 더불어민주당 의원 일동은 남양주시 재난지원금 지급과 관련하여 성명서를 발표했다. 아래는 성명서 전문이다 재난지원금 지급 관련 성명서 -남양주시는 全 시민을 대상으로 재난지원금을 지급하라!...
총선 D -6' 지지 호소하는 더불어민주당 김부겸,김부겸 더불어민주당 대구 수성갑 후보가 4.15총선을 엿새 앞둔 9일 오전 대구 수성구 신매네거리에서 지지를 호소하고 있다. 2020.4.9/뉴스1 jsgong
[2020년 4월 9일 정치 주요 일정]2차 비례대표국회의원선거 후보자토론회·이...,"스튜디오) ▲ 더불어민주당 이해찬 상임선대위원장, 공식 일정 없음 이낙연 상임선대위원장, 종로 차량유세(10:30 종로구 지봉로 16) 이낙연 상임선대위원장, 종로 차량유세(18:30 종로구 내자동 175) 이인영..."
인사하는 홍익표 더불어민주당 후보,
주먹 불끈 쥔 홍익표 더불어민주당 후보,
인사 건네는 홍익표 더불어민주당 후보,
거리로 나선 홍익표 더불어민주당 후보,
출근길 인사 나선 홍익표 더불어민주당 후보,
[총선 오분컷 인터뷰] 인천 동구미추홀구 을 기호1번 더불어민주당 남영희,"▲ 인천일보, INCHEONILBO 인천일보TV의 총선 특집 콘텐츠 [총선 오분컷 인터뷰] 인천·경기 총선 후보자들을 만나 릴레이 인터뷰를 이어갑니다! 각 후보들에게 동일하게 주어진 5분동안 후보자들의 공약을 들어보고..."
"더불어민주당 홍성국 세종갑 국회의원 후보, 보육공약 발표",더불어민주당 홍성국 세종갑 국회의원 후보의 보육공약 / 홍성국 후보 제공 더불어민주당 홍성국 세종갑 국회의원 후보는 8일 보육공약을 발표했다. 홍 후보의 이번 보육공약은 먼저 유치원과 어린이집을 연계 운영토록...
"더불어민주당 한태선 천안시장 후보, 흑성산힐링숲 조성 및 환경성질환예방센...",더불어민주당 한태선 천안시장 후보 / 뉴스티앤티 DB 더불어민주당 한태선 천안시장 후보는 8일 흑성산힐링숲 조성 및 환경성질환예방센터 설립 방안을 발표했다. 독립기념관 뒤편 국유지 원시림을 활용해 친환경...
[춘천]“수열 클러스터 기업 유치” (정만호·더불어민주당) vs “간이과세 기...,"D-6 춘천·철·화·양을 후보 군부대 해체 등 문제놓고 설전 한 후보 ""접경지 지원 절실"" 정 후보 ""특별법 개정 추진"" 4·15 총선 춘천-철원-화천-양구을 선거구 더불어민주당 정만호 후보와 미래통합당 한기호 후보가..."
[횡성]“공무원 직급 상향은 법 개정 필요해” (장신상·더불어민주당) VS “...,후보자 공약 개별 질문에서 박명서 미래통합당 후보는 장신상 더불어민주당 후보에게 “수도권전철 횡성 연장 공약이 있는데 10년 이상 소요되는 사업으로 2년 임기 군수 선거에서 대표 공약으로 적절치 못하다”고...
[속초]더불어민주당 이동기 “인격 모독한 발언” vs 미래통합당 이양수 “도...,"더불어민주당 이동기 후보 측은 8일 기자회견을 열고 “이양수 후보는 6일 방송토론회에서 더불어민주당의 경선을 거론하며 `공천이 한심하고 엉터리다'라고 발언, 경선 자체를 비난하는 등 저열한 정치공세를 벌였다”고..."
"부상일 ""오영훈 후보와 더불어민주당의 한심하고 몰상식한 변명에 분노한다""","4·15 총선 제주시을 선거구에 출마하는 부상일 미래통합당 측은 8일 논평을 통해 ""오영훈 후보와 더불어민주당의 한심하고 몰상식한 변명에 분노한다""고 밝혔다. 부 후보 측은 ""지난해 태풍 '링링'으로 제주도가 초토화 된..."
"임종석, 아산방문 더불어민주당 복기왕 후보 지원유세","""대한민국의 정치지도자로 발돋움할 인물"" ""많은 예산·사업 가져올 아산발전의 적임자"" 임종석 전 청와대 비서실장이 8일 충남 아산을 방문해 온양온천 전통시장에서 4.15총선 더불어민주당 복기왕 후보(아산갑)의 지원..."
"이정근 더불어민주당 서초갑 후보, 이인영 원내대표 지원 받아 종부세 재조정...","-이인영 원내대표,""종부세나 재건축과 관련된 원칙, 법 기본 정신을 잘 지키면서도 현실의 부작용을 조화롭게 해결할 수 있는 지혜를 이정근 후보와 함께 발휘해보겠다."" 이정근 더불어민주당 서초갑 후보가 7일 이인영..."
"더불어민주당 이정문 천안병 국회의원 후보, '복지 분야' 공약 발표","더불어민주당 이정문 천안병 국회의원 후보 / 뉴스티앤티 DB 더불어민주당 이정문 천안병 국회의원 후보는 8일 보도자료를 배포하고, '더불어 행복한 100만 도시 천안'이라는 비전으로 '복지 분야' 공약을 발표했다. 그동안..."
[4·15 총선 여론조사-의정부갑]더불어민주당 38.3% vs 미래통합당 24.6% 與 ...,"20∼50대는 더불어민주당 오영환 후보를 지지한 반면 60세 이상에선 미래통합당 강세창 후보를 지지한다는 응답이 많았다. 비례정당 투표의사를 묻는 질문에는 28.0%가 미래한국당을, 26.3%는 더불어시민당을..."
"박수현 더불어민주당 공주·부여·청양 후보, 임종석 전 청와대 비서실장 지원...","박수현 더불어민주당 공주·부여·청양 국회의원 후보 선거캠프는 임종석 전 청와대 비서실장이 8일 공주시 신관동에서 지원 유세에 나섰다고 밝혔다. 캠프 측에 따르면, 임 전 비서실장은 “코로나19의 위기로 무너진 일상..."
"김병관 더불어민주당 분당갑 후보, “더불어 함께 살고 싶은 우리 동네 분당판...","- 김병관 후보, 주민들의 불편을 해소하고 가려움을 긁어주기 위해 노력할 것 김병관 더불어민주당 분당갑 후보가 4.15총선 종반을 맞아 8일 “더불어 함께 살고 싶은 우리 동네 분당판교”의 21대 총선 분당갑 지역의 동별..."
"더불어민주당 이광재 선대위원장, 속초·양양 방문","더불어민주당 이광재 공동상임선대위원장이 속초와 양양을 찾아 여당 후보에 대한 지지를 호소하고, 설악산 오색케이블카 유치를 약속했습니다. 이광재 위원장은 ""친환경 오색케이블카 사업 재추진을 위해 여당 차원에서..."
"더불어민주당 김학민 후보, 충남중소상공인협회와 정책 협약",더불어민주당 김학민(홍성예산) 후보는 7일 예산군 선거연락소에서 충남중소상공인협회와 '소상공인 자생력 기반 강화 정책 협약서'를 체결했다고 밝혔다.문재인 정부 출범 이후 소상공인의 생업 안전망 강화와 성장...
"더불어민주당 계양갑·을, 합동 선거대책위원회 회의 개최","인천 계양구 유동수, 송영길 후보 및 캠프 핵심?선대위원 회의?참석 모습.(사진제공=유동수후보사무실) [아시아뉴스통신=양행복기자]?8일 오전 제21대 국회의원선거 더불어민주당 계양갑을 합동 선거대책위원회..."
"더불어민주당·더불어시민당, 9일 남원서 공약발표회",더불어민주당 전북도당 선거대책위원회 전체회의와 더불어시민당 전라북도 공약발표회가 9일 오전 10시 이강래 남원임실순창 후보자 선거사무소에서 열린다. 강용구 도의원(남원)사회로 열리는 이날 행사는 도당과...
범계 문화의 거리서 더불어민주당 안양 후보 합동 선거 유세,
지지호소하는 더불어민주당 안양 지역 출마 후보자들,
강득구 '더불어민주당을 믿어주십시오!',
허종식 더불어민주당 후보가 유권자들에게 지지를 호소,"▲ 인천일보, INCHEONILBO 8일 오전 인천 동구 현대시장 앞에서 제21대 국회의원 선거 동구미추홀구갑 후보자인 허종식 더불어민주당 후보가 유권자들에게 지지를 호소 하고있다."
<사진>서구 을 . 신동근 더불어민주당2,"▲ 인천일보, INCHEONILBO 8일 제21대 국회의원선거 서구을 지역구에 출마한 신동근 더불어민주당 후보가 선거운동원들과 함께 원당동 인근 상가에서 방역작업을 하고 있다."
허종식 더불어민주당 후보가 시민들과 인사,"▲ 인천일보, INCHEONILBO 8일 오전 인천 동구 현대시장 앞에서 제21대 국회의원 선거 동구미추홀구갑 후보자인 허종식 더불어민주당 후보가 시민들과 인사를 나누고 있다."
서구 을 . 신동근 더불어민주당3,"▲ 인천일보, INCHEONILBO 8일 제21대 국회의원선거 서구을 지역구에 출마한 신동근 더불어민주당 후보가 선거운동원들과 함께 원당동 인근에서 기호를 보이고 있다."
"서구 을, 신동근 더불어민주당","▲ 인천일보, INCHEONILBO 8일 제21대 국회의원선거 서구을 지역구에 출마한 신동근 더불어민주당 후보가 선거운동원들과 함께 원당동 인근 상가에서 방역작업을 하고 있다."
"더불어민주당 보령시 시·도의원, 공명선거 촉구 기자회견",더불어민주당 보령시 시·도의원들이 8일 공명선거 촉구를 위한 기자회견을 갖고 있다. ［동양일보 천성남 기자］나소열(보령 서천) 후보캠프에서는 8일 오후 공명선거 촉구를 위한 기자회견을 가졌다. 이날 더불어민주당...
"전국 금융노조, 더불어민주당 이장섭 후보 지지 선언",금융공공성 강화·노동존중 사회 실현 등 협력 약속 전국금융산업노동조합 관계자들이 이장섭 더불어민주당 청주 서원구 후보 지지를 선언하고 파이팅하고 있다. ［동양일보 엄재천 기자］전국금융산업노동조합(위원장...
김경진 “당선되면 더불어민주당에 입당”,"4·15 총선에서 광주 북구갑에 출마한 무소속 김경진 후보가 8일 총선 이후 더불어민주당에 입당하겠다고 밝혔다. 김 후보는 이날 입장문을 통해 “집권여당이 성공해야 대한민국 미래가 있고, 광주도 더 큰 발전을 이룰 수..."
"전국공공노동조합연맹, 더불어민주당 도종환 후보 지지선언","도종환, ""노동존중사회 실현에 공공연맹과 함께 할 것"" 도종환후보 공공연맹 정책협약식 ［동양일보 엄재천 기자］도종환(더불어민주당·청주 흥덕구) 후보는 8일 한국노총 전국공공노동조합연맹(이하 공공연맹)과..."
"더불어민주당-더불어시민당, 9일 남원서 전북 공약발표회",더불어민주당과 더불어민주당의 비례 위성정당인 더불어시민당이 남원을 찾아 지지호소에 나선다. 더불어민주당과 더불어시민당은 9일 오전 이강래 남원ㆍ임실ㆍ순창 후보 선거사무소에서 '전북 공약발표회'를 갖고 현장...
"이해찬 더불어민주당 대표, 대전시당 깜짝 방문","장철민·황운하 후보 만나 총선 승리 당부 ▲ ?더불어민주당 이해찬 대표가 8일 오후 대전시당을 깜짝 방문해, 황운하(대전중구) 후보와 장철민(대전동구)후보를 격려했다. ⓒ 더불어민주당 이해찬 더불어민주당..."
"통일정책 수용률 더불어민주당 82.5%, 미래통합당 20%, 민중당 100%","정책제안에 대해 더불어민주당은 후보 4명 전원(상록갑 전해철, 상록을 김철민, 단원갑 고영인, 단원을 김남국), 민중당은 후보 2명 전원(상록갑 홍연아, 단원갑 김동우)이 답변서를 보내왔으며, 미래통합당은 단원갑..."
"더불어민주당 문정복 후보, ""복지서비스 향상에 동참하겠다""",물리치료사회 정책 협약식(제공=시흥갑 더불어민주당 문정복 후보) 경기간호사회 정책 협약식(제공=시흥갑 더불어민주당 문정복 후보) 제2경기1대 국회의원선거 시흥‘갑’ 더불어민주당 문정복 후보는 2020년 지난 4월...
"이상익 더불어민주당 함평군수 후보""4·8만세운동정신 계승해 지역화합·당당...","함평군수 보궐선거에 출마한 더불어민주당 이상익 후보는 8일 4·8만세운동 기념의 날을 맞아 해보 장터에서 유세를 갖고 ""4·8만세운동은 함평군민의 자랑이자 정체성 확립의 중요한 단초""라면서 ""오늘 선열들의 뜻을..."
[포토] 더불어민주당-더불어시민당 합동 선대위,더불어민주당-더불어시민당 합동 선대위 21대 국회의원 선거를 7일 앞둔 8일 오전 광주 서구 더불어민주당 광주시당에서 민주당과 더불어민주당의 비례 위성정당인 더불어시민당 합동선거대책위원회가 열린 가운데...
